Season,Team,format,MatchIndicator,TotalWin,TotalDraw,TotalLose,TotalPoints,Value
18/19,Udinese,Home,FT_Home_Goals,8,5,6,29,22
18/19,Udinese,Home,Home_Corners,8,5,6,29,84
18/19,Udinese,Home,Home_Fouls,8,5,6,29,243
18/19,Udinese,Home,Home_Red,8,5,6,29,3
18/19,Udinese,Home,Home_Shot_Acc,8,5,6,29,9.16
18/19,Udinese,Home,Home_Shots,8,5,6,29,189
18/19,Udinese,Home,Home_Shots_on_Target,8,5,6,29,86
18/19,Udinese,Home,Home_Yellow,8,5,6,29,51
18/19,Udinese,Home,HT_Home_Goals,8,5,6,29,13
09/10,Bari,Away,Away_Corners,2,7,10,13,70
09/10,Bari,Away,Away_Fouls,2,7,10,13,320
09/10,Bari,Away,Away_Red,2,7,10,13,3
09/10,Bari,Away,Away_Shot_Acc,2,7,10,13,6.9
09/10,Bari,Away,Away_Shots,2,7,10,13,206
09/10,Bari,Away,Away_Shots_on_Target,2,7,10,13,71
09/10,Bari,Away,Away_Yellow,2,7,10,13,35
09/10,Bari,Away,FT_Away_Goals,2,7,10,13,19
09/10,Bari,Away,HT_Away_Goals,2,7,10,13,10
09/10,Bari,Home,FT_Home_Goals,11,4,4,37,30
09/10,Bari,Home,Home_Corners,11,4,4,37,83
09/10,Bari,Home,Home_Fouls,11,4,4,37,307
09/10,Bari,Home,Home_Red,11,4,4,37,1
09/10,Bari,Home,Home_Shot_Acc,11,4,4,37,7.15
09/10,Bari,Home,Home_Shots,11,4,4,37,216
09/10,Bari,Home,Home_Shots_on_Target,11,4,4,37,80
09/10,Bari,Home,Home_Yellow,11,4,4,37,24
09/10,Bari,Home,HT_Home_Goals,11,4,4,37,12
10/11,Bari,Away,Away_Corners,3,3,13,12,65
10/11,Bari,Away,Away_Fouls,3,3,13,12,272
10/11,Bari,Away,Away_Red,3,3,13,12,1
10/11,Bari,Away,Away_Shot_Acc,3,3,13,12,6.83
10/11,Bari,Away,Away_Shots,3,3,13,12,189
10/11,Bari,Away,Away_Shots_on_Target,3,3,13,12,69
10/11,Bari,Away,Away_Yellow,3,3,13,12,43
10/11,Bari,Away,FT_Away_Goals,3,3,13,12,15
10/11,Bari,Away,HT_Away_Goals,3,3,13,12,5
10/11,Bari,Home,FT_Home_Goals,2,6,11,12,12
10/11,Bari,Home,Home_Corners,2,6,11,12,91
10/11,Bari,Home,Home_Fouls,2,6,11,12,287
10/11,Bari,Home,Home_Red,2,6,11,12,5
10/11,Bari,Home,Home_Shot_Acc,2,6,11,12,5.04
10/11,Bari,Home,Home_Shots,2,6,11,12,230
10/11,Bari,Home,Home_Shots_on_Target,2,6,11,12,59
10/11,Bari,Home,Home_Yellow,2,6,11,12,27
10/11,Bari,Home,HT_Home_Goals,2,6,11,12,6
09/10,Milan,Away,Away_Corners,8,5,6,29,107
09/10,Milan,Away,Away_Fouls,8,5,6,29,292
09/10,Milan,Away,Away_Red,8,5,6,29,5
09/10,Milan,Away,Away_Shot_Acc,8,5,6,29,6.24
09/10,Milan,Away,Away_Shots,8,5,6,29,239
09/10,Milan,Away,Away_Shots_on_Target,8,5,6,29,74
09/10,Milan,Away,Away_Yellow,8,5,6,29,33
09/10,Milan,Away,FT_Away_Goals,8,5,6,29,23
09/10,Milan,Away,HT_Away_Goals,8,5,6,29,11
09/10,Milan,Home,FT_Home_Goals,12,5,2,41,37
09/10,Milan,Home,Home_Corners,12,5,2,41,112
09/10,Milan,Home,Home_Fouls,12,5,2,41,290
09/10,Milan,Home,Home_Red,12,5,2,41,3
09/10,Milan,Home,Home_Shot_Acc,12,5,2,41,7.64
09/10,Milan,Home,Home_Shots,12,5,2,41,274
09/10,Milan,Home,Home_Shots_on_Target,12,5,2,41,107
09/10,Milan,Home,Home_Yellow,12,5,2,41,35
09/10,Milan,Home,HT_Home_Goals,12,5,2,41,20
10/11,Milan,Away,Away_Corners,11,6,2,39,124
10/11,Milan,Away,Away_Fouls,11,6,2,39,295
10/11,Milan,Away,Away_Red,11,6,2,39,3
10/11,Milan,Away,Away_Shot_Acc,11,6,2,39,6.64
10/11,Milan,Away,Away_Shots,11,6,2,39,256
10/11,Milan,Away,Away_Shots_on_Target,11,6,2,39,92
10/11,Milan,Away,Away_Yellow,11,6,2,39,40
10/11,Milan,Away,FT_Away_Goals,11,6,2,39,23
10/11,Milan,Away,HT_Away_Goals,11,6,2,39,12
10/11,Milan,Home,FT_Home_Goals,13,4,2,43,42
10/11,Milan,Home,Home_Corners,13,4,2,43,116
10/11,Milan,Home,Home_Fouls,13,4,2,43,256
10/11,Milan,Home,Home_Red,13,4,2,43,2
10/11,Milan,Home,Home_Shot_Acc,13,4,2,43,7.35
10/11,Milan,Home,Home_Shots,13,4,2,43,332
10/11,Milan,Home,Home_Shots_on_Target,13,4,2,43,125
10/11,Milan,Home,Home_Yellow,13,4,2,43,23
10/11,Milan,Home,HT_Home_Goals,13,4,2,43,21
11/12,Milan,Away,Away_Corners,12,3,4,39,98
11/12,Milan,Away,Away_Fouls,12,3,4,39,252
11/12,Milan,Away,Away_Red,12,3,4,39,2
11/12,Milan,Away,Away_Shot_Acc,12,3,4,39,7.29
11/12,Milan,Away,Away_Shots,12,3,4,39,256
11/12,Milan,Away,Away_Shots_on_Target,12,3,4,39,99
11/12,Milan,Away,Away_Yellow,12,3,4,39,34
11/12,Milan,Away,FT_Away_Goals,12,3,4,39,38
11/12,Milan,Away,HT_Away_Goals,12,3,4,39,17
11/12,Milan,Home,FT_Home_Goals,12,5,2,41,36
11/12,Milan,Home,Home_Corners,12,5,2,41,152
11/12,Milan,Home,Home_Fouls,12,5,2,41,282
11/12,Milan,Home,Home_Red,12,5,2,41,2
11/12,Milan,Home,Home_Shot_Acc,12,5,2,41,6.89
11/12,Milan,Home,Home_Shots,12,5,2,41,333
11/12,Milan,Home,Home_Shots_on_Target,12,5,2,41,120
11/12,Milan,Home,Home_Yellow,12,5,2,41,41
11/12,Milan,Home,HT_Home_Goals,12,5,2,41,18
12/13,Milan,Away,Away_Corners,8,7,4,31,100
12/13,Milan,Away,Away_Fouls,8,7,4,31,261
12/13,Milan,Away,Away_Red,8,7,4,31,5
12/13,Milan,Away,Away_Shot_Acc,8,7,4,31,8.08
12/13,Milan,Away,Away_Shots,8,7,4,31,297
12/13,Milan,Away,Away_Shots_on_Target,8,7,4,31,121
12/13,Milan,Away,Away_Yellow,8,7,4,31,48
12/13,Milan,Away,FT_Away_Goals,8,7,4,31,34
12/13,Milan,Away,HT_Away_Goals,8,7,4,31,10
12/13,Milan,Home,FT_Home_Goals,13,2,4,41,33
12/13,Milan,Home,Home_Corners,13,2,4,41,136
12/13,Milan,Home,Home_Fouls,13,2,4,41,279
12/13,Milan,Home,Home_Red,13,2,4,41,2
12/13,Milan,Home,Home_Shot_Acc,13,2,4,41,6.09
12/13,Milan,Home,Home_Shots,13,2,4,41,341
12/13,Milan,Home,Home_Shots_on_Target,13,2,4,41,111
12/13,Milan,Home,Home_Yellow,13,2,4,41,41
12/13,Milan,Home,HT_Home_Goals,13,2,4,41,13
13/14,Milan,Away,Away_Corners,5,5,9,20,94
13/14,Milan,Away,Away_Fouls,5,5,9,20,282
13/14,Milan,Away,Away_Red,5,5,9,20,3
13/14,Milan,Away,Away_Shot_Acc,5,5,9,20,7.47
13/14,Milan,Away,Away_Shots,5,5,9,20,271
13/14,Milan,Away,Away_Shots_on_Target,5,5,9,20,98
13/14,Milan,Away,Away_Yellow,5,5,9,20,49
13/14,Milan,Away,FT_Away_Goals,5,5,9,20,29
13/14,Milan,Away,HT_Away_Goals,5,5,9,20,12
13/14,Milan,Home,FT_Home_Goals,11,4,4,37,28
13/14,Milan,Home,Home_Corners,11,4,4,37,129
13/14,Milan,Home,Home_Fouls,11,4,4,37,288
13/14,Milan,Home,Home_Red,11,4,4,37,4
13/14,Milan,Home,Home_Shot_Acc,11,4,4,37,5.88
13/14,Milan,Home,Home_Shots,11,4,4,37,349
13/14,Milan,Home,Home_Shots_on_Target,11,4,4,37,106
13/14,Milan,Home,Home_Yellow,11,4,4,37,35
13/14,Milan,Home,HT_Home_Goals,11,4,4,37,12
14/15,Milan,Away,Away_Corners,4,8,7,20,84
14/15,Milan,Away,Away_Fouls,4,8,7,20,291
14/15,Milan,Away,Away_Red,4,8,7,20,9
14/15,Milan,Away,Away_Shot_Acc,4,8,7,20,7.74
14/15,Milan,Away,Away_Shots,4,8,7,20,182
14/15,Milan,Away,Away_Shots_on_Target,4,8,7,20,69
14/15,Milan,Away,Away_Yellow,4,8,7,20,40
14/15,Milan,Away,FT_Away_Goals,4,8,7,20,26
14/15,Milan,Away,HT_Away_Goals,4,8,7,20,16
14/15,Milan,Home,FT_Home_Goals,9,5,5,32,30
14/15,Milan,Home,Home_Corners,9,5,5,32,112
14/15,Milan,Home,Home_Fouls,9,5,5,32,250
14/15,Milan,Home,Home_Red,9,5,5,32,4
14/15,Milan,Home,Home_Shot_Acc,9,5,5,32,5.85
14/15,Milan,Home,Home_Shots,9,5,5,32,267
14/15,Milan,Home,Home_Shots_on_Target,9,5,5,32,79
14/15,Milan,Home,Home_Yellow,9,5,5,32,42
14/15,Milan,Home,HT_Home_Goals,9,5,5,32,12
15/16,Milan,Away,Away_Corners,6,6,7,24,106
15/16,Milan,Away,Away_Fouls,6,6,7,24,299
15/16,Milan,Away,Away_Red,6,6,7,24,2
15/16,Milan,Away,Away_Shot_Acc,6,6,7,24,5.91
15/16,Milan,Away,Away_Shots,6,6,7,24,242
15/16,Milan,Away,Away_Shots_on_Target,6,6,7,24,78
15/16,Milan,Away,Away_Yellow,6,6,7,24,51
15/16,Milan,Away,FT_Away_Goals,6,6,7,24,21
15/16,Milan,Away,HT_Away_Goals,6,6,7,24,11
15/16,Milan,Home,FT_Home_Goals,9,6,4,33,28
15/16,Milan,Home,Home_Corners,9,6,4,33,124
15/16,Milan,Home,Home_Fouls,9,6,4,33,286
15/16,Milan,Home,Home_Red,9,6,4,33,1
15/16,Milan,Home,Home_Shot_Acc,9,6,4,33,6.61
15/16,Milan,Home,Home_Shots,9,6,4,33,308
15/16,Milan,Home,Home_Shots_on_Target,9,6,4,33,95
15/16,Milan,Home,Home_Yellow,9,6,4,33,41
15/16,Milan,Home,HT_Home_Goals,9,6,4,33,12
16/17,Milan,Away,Away_Corners,6,7,6,25,110
16/17,Milan,Away,Away_Fouls,6,7,6,25,263
16/17,Milan,Away,Away_Red,6,7,6,25,9
16/17,Milan,Away,Away_Shot_Acc,6,7,6,25,7.21
16/17,Milan,Away,Away_Shots,6,7,6,25,251
16/17,Milan,Away,Away_Shots_on_Target,6,7,6,25,89
16/17,Milan,Away,Away_Yellow,6,7,6,25,41
16/17,Milan,Away,FT_Away_Goals,6,7,6,25,25
16/17,Milan,Away,HT_Away_Goals,6,7,6,25,7
16/17,Milan,Home,FT_Home_Goals,12,2,5,38,32
16/17,Milan,Home,Home_Corners,12,2,5,38,132
16/17,Milan,Home,Home_Fouls,12,2,5,38,258
16/17,Milan,Home,Home_Red,12,2,5,38,3
16/17,Milan,Home,Home_Shot_Acc,12,2,5,38,6.7
16/17,Milan,Home,Home_Shots,12,2,5,38,304
16/17,Milan,Home,Home_Shots_on_Target,12,2,5,38,102
16/17,Milan,Home,Home_Yellow,12,2,5,38,40
16/17,Milan,Home,HT_Home_Goals,12,2,5,38,13
17/18,Milan,Away,Away_Corners,8,5,6,29,100
17/18,Milan,Away,Away_Fouls,8,5,6,29,237
17/18,Milan,Away,Away_Red,8,5,6,29,5
17/18,Milan,Away,Away_Shot_Acc,8,5,6,29,7.66
17/18,Milan,Away,Away_Shots,8,5,6,29,267
17/18,Milan,Away,Away_Shots_on_Target,8,5,6,29,105
17/18,Milan,Away,Away_Yellow,8,5,6,29,45
17/18,Milan,Away,FT_Away_Goals,8,5,6,29,31
17/18,Milan,Away,HT_Away_Goals,8,5,6,29,15
17/18,Milan,Home,FT_Home_Goals,10,5,4,35,25
17/18,Milan,Home,Home_Corners,10,5,4,35,144
17/18,Milan,Home,Home_Fouls,10,5,4,35,261
17/18,Milan,Home,Home_Red,10,5,4,35,2
17/18,Milan,Home,Home_Shot_Acc,10,5,4,35,6.6
17/18,Milan,Home,Home_Shots,10,5,4,35,342
17/18,Milan,Home,Home_Shots_on_Target,10,5,4,35,119
17/18,Milan,Home,Home_Yellow,10,5,4,35,30
17/18,Milan,Home,HT_Home_Goals,10,5,4,35,13
18/19,Milan,Away,Away_Corners,7,7,5,28,98
18/19,Milan,Away,Away_Fouls,7,7,5,28,219
18/19,Milan,Away,Away_Red,7,7,5,28,2
18/19,Milan,Away,Away_Shot_Acc,7,7,5,28,10.72
18/19,Milan,Away,Away_Shots,7,7,5,28,194
18/19,Milan,Away,Away_Shots_on_Target,7,7,5,28,108
18/19,Milan,Away,Away_Yellow,7,7,5,28,47
18/19,Milan,Away,FT_Away_Goals,7,7,5,28,24
18/19,Milan,Away,HT_Away_Goals,7,7,5,28,10
18/19,Milan,Home,FT_Home_Goals,12,4,3,40,31
18/19,Milan,Home,Home_Corners,12,4,3,40,132
18/19,Milan,Home,Home_Fouls,12,4,3,40,225
18/19,Milan,Home,Home_Red,12,4,3,40,3
18/19,Milan,Home,Home_Shot_Acc,12,4,3,40,10.43
18/19,Milan,Home,Home_Shots,12,4,3,40,229
18/19,Milan,Home,Home_Shots_on_Target,12,4,3,40,123
18/19,Milan,Home,Home_Yellow,12,4,3,40,36
18/19,Milan,Home,HT_Home_Goals,12,4,3,40,13
09/10,Atalanta,Away,Away_Corners,2,3,14,9,95
09/10,Atalanta,Away,Away_Fouls,2,3,14,9,298
09/10,Atalanta,Away,Away_Red,2,3,14,9,4
09/10,Atalanta,Away,Away_Shot_Acc,2,3,14,9,5.21
09/10,Atalanta,Away,Away_Shots,2,3,14,9,225
09/10,Atalanta,Away,Away_Shots_on_Target,2,3,14,9,63
09/10,Atalanta,Away,Away_Yellow,2,3,14,9,46
09/10,Atalanta,Away,FT_Away_Goals,2,3,14,9,13
09/10,Atalanta,Away,HT_Away_Goals,2,3,14,9,4
09/10,Atalanta,Home,FT_Home_Goals,7,5,7,26,24
09/10,Atalanta,Home,Home_Corners,7,5,7,26,107
09/10,Atalanta,Home,Home_Fouls,7,5,7,26,329
09/10,Atalanta,Home,Home_Red,7,5,7,26,3
09/10,Atalanta,Home,Home_Shot_Acc,7,5,7,26,5.74
09/10,Atalanta,Home,Home_Shots,7,5,7,26,301
09/10,Atalanta,Home,Home_Shots_on_Target,7,5,7,26,91
09/10,Atalanta,Home,Home_Yellow,7,5,7,26,61
09/10,Atalanta,Home,HT_Home_Goals,7,5,7,26,10
11/12,Atalanta,Away,Away_Corners,4,7,8,19,91
11/12,Atalanta,Away,Away_Fouls,4,7,8,19,290
11/12,Atalanta,Away,Away_Red,4,7,8,19,3
11/12,Atalanta,Away,Away_Shot_Acc,4,7,8,19,6.68
11/12,Atalanta,Away,Away_Shots,4,7,8,19,184
11/12,Atalanta,Away,Away_Shots_on_Target,4,7,8,19,64
11/12,Atalanta,Away,Away_Yellow,4,7,8,19,46
11/12,Atalanta,Away,FT_Away_Goals,4,7,8,19,18
11/12,Atalanta,Away,HT_Away_Goals,4,7,8,19,6
11/12,Atalanta,Home,FT_Home_Goals,9,6,4,33,23
11/12,Atalanta,Home,Home_Corners,9,6,4,33,98
11/12,Atalanta,Home,Home_Fouls,9,6,4,33,302
11/12,Atalanta,Home,Home_Red,9,6,4,33,1
11/12,Atalanta,Home,Home_Shot_Acc,9,6,4,33,6.91
11/12,Atalanta,Home,Home_Shots,9,6,4,33,229
11/12,Atalanta,Home,Home_Shots_on_Target,9,6,4,33,78
11/12,Atalanta,Home,Home_Yellow,9,6,4,33,50
11/12,Atalanta,Home,HT_Home_Goals,9,6,4,33,11
12/13,Atalanta,Away,Away_Corners,5,3,11,18,80
12/13,Atalanta,Away,Away_Fouls,5,3,11,18,303
12/13,Atalanta,Away,Away_Red,5,3,11,18,6
12/13,Atalanta,Away,Away_Shot_Acc,5,3,11,18,6.66
12/13,Atalanta,Away,Away_Shots,5,3,11,18,186
12/13,Atalanta,Away,Away_Shots_on_Target,5,3,11,18,61
12/13,Atalanta,Away,Away_Yellow,5,3,11,18,51
12/13,Atalanta,Away,FT_Away_Goals,5,3,11,18,20
12/13,Atalanta,Away,HT_Away_Goals,5,3,11,18,6
12/13,Atalanta,Home,FT_Home_Goals,6,6,7,24,19
12/13,Atalanta,Home,Home_Corners,6,6,7,24,100
12/13,Atalanta,Home,Home_Fouls,6,6,7,24,282
12/13,Atalanta,Home,Home_Red,6,6,7,24,7
12/13,Atalanta,Home,Home_Shot_Acc,6,6,7,24,5.91
12/13,Atalanta,Home,Home_Shots,6,6,7,24,223
12/13,Atalanta,Home,Home_Shots_on_Target,6,6,7,24,68
12/13,Atalanta,Home,Home_Yellow,6,6,7,24,54
12/13,Atalanta,Home,HT_Home_Goals,6,6,7,24,10
13/14,Atalanta,Away,Away_Corners,4,2,13,14,80
13/14,Atalanta,Away,Away_Fouls,4,2,13,14,274
13/14,Atalanta,Away,Away_Red,4,2,13,14,6
13/14,Atalanta,Away,Away_Shot_Acc,4,2,13,14,6.6
13/14,Atalanta,Away,Away_Shots,4,2,13,14,200
13/14,Atalanta,Away,Away_Shots_on_Target,4,2,13,14,69
13/14,Atalanta,Away,Away_Yellow,4,2,13,14,43
13/14,Atalanta,Away,FT_Away_Goals,4,2,13,14,15
13/14,Atalanta,Away,HT_Away_Goals,4,2,13,14,9
13/14,Atalanta,Home,FT_Home_Goals,11,3,5,36,28
13/14,Atalanta,Home,Home_Corners,11,3,5,36,110
13/14,Atalanta,Home,Home_Fouls,11,3,5,36,251
13/14,Atalanta,Home,Home_Red,11,3,5,36,0
13/14,Atalanta,Home,Home_Shot_Acc,11,3,5,36,6.85
13/14,Atalanta,Home,Home_Shots,11,3,5,36,247
13/14,Atalanta,Home,Home_Shots_on_Target,11,3,5,36,85
13/14,Atalanta,Home,Home_Yellow,11,3,5,36,38
13/14,Atalanta,Home,HT_Home_Goals,11,3,5,36,8
14/15,Atalanta,Away,Away_Corners,3,9,7,18,88
14/15,Atalanta,Away,Away_Fouls,3,9,7,18,322
14/15,Atalanta,Away,Away_Red,3,9,7,18,2
14/15,Atalanta,Away,Away_Shot_Acc,3,9,7,18,5.95
14/15,Atalanta,Away,Away_Shots,3,9,7,18,192
14/15,Atalanta,Away,Away_Shots_on_Target,3,9,7,18,58
14/15,Atalanta,Away,Away_Yellow,3,9,7,18,54
14/15,Atalanta,Away,FT_Away_Goals,3,9,7,18,16
14/15,Atalanta,Away,HT_Away_Goals,3,9,7,18,8
14/15,Atalanta,Home,FT_Home_Goals,4,7,8,19,22
14/15,Atalanta,Home,Home_Corners,4,7,8,19,105
14/15,Atalanta,Home,Home_Fouls,4,7,8,19,307
14/15,Atalanta,Home,Home_Red,4,7,8,19,7
14/15,Atalanta,Home,Home_Shot_Acc,4,7,8,19,5.08
14/15,Atalanta,Home,Home_Shots,4,7,8,19,271
14/15,Atalanta,Home,Home_Shots_on_Target,4,7,8,19,74
14/15,Atalanta,Home,Home_Yellow,4,7,8,19,49
14/15,Atalanta,Home,HT_Home_Goals,4,7,8,19,10
15/16,Atalanta,Away,Away_Corners,3,6,10,15,72
15/16,Atalanta,Away,Away_Fouls,3,6,10,15,335
15/16,Atalanta,Away,Away_Red,3,6,10,15,10
15/16,Atalanta,Away,Away_Shot_Acc,3,6,10,15,5.37
15/16,Atalanta,Away,Away_Shots,3,6,10,15,200
15/16,Atalanta,Away,Away_Shots_on_Target,3,6,10,15,57
15/16,Atalanta,Away,Away_Yellow,3,6,10,15,54
15/16,Atalanta,Away,FT_Away_Goals,3,6,10,15,14
15/16,Atalanta,Away,HT_Away_Goals,3,6,10,15,6
15/16,Atalanta,Home,FT_Home_Goals,8,6,5,30,27
15/16,Atalanta,Home,Home_Corners,8,6,5,30,118
15/16,Atalanta,Home,Home_Fouls,8,6,5,30,301
15/16,Atalanta,Home,Home_Red,8,6,5,30,4
15/16,Atalanta,Home,Home_Shot_Acc,8,6,5,30,6.23
15/16,Atalanta,Home,Home_Shots,8,6,5,30,254
15/16,Atalanta,Home,Home_Shots_on_Target,8,6,5,30,80
15/16,Atalanta,Home,Home_Yellow,8,6,5,30,41
15/16,Atalanta,Home,HT_Home_Goals,8,6,5,30,14
16/17,Atalanta,Away,Away_Corners,9,5,5,32,97
16/17,Atalanta,Away,Away_Fouls,9,5,5,32,326
16/17,Atalanta,Away,Away_Red,9,5,5,32,3
16/17,Atalanta,Away,Away_Shot_Acc,9,5,5,32,6.74
16/17,Atalanta,Away,Away_Shots,9,5,5,32,235
16/17,Atalanta,Away,Away_Shots_on_Target,9,5,5,32,87
16/17,Atalanta,Away,Away_Yellow,9,5,5,32,45
16/17,Atalanta,Away,FT_Away_Goals,9,5,5,32,31
16/17,Atalanta,Away,HT_Away_Goals,9,5,5,32,21
16/17,Atalanta,Home,FT_Home_Goals,12,4,3,40,31
16/17,Atalanta,Home,Home_Corners,12,4,3,40,132
16/17,Atalanta,Home,Home_Fouls,12,4,3,40,277
16/17,Atalanta,Home,Home_Red,12,4,3,40,0
16/17,Atalanta,Home,Home_Shot_Acc,12,4,3,40,7.74
16/17,Atalanta,Home,Home_Shots,12,4,3,40,299
16/17,Atalanta,Home,Home_Shots_on_Target,12,4,3,40,114
16/17,Atalanta,Home,Home_Yellow,12,4,3,40,40
16/17,Atalanta,Home,HT_Home_Goals,12,4,3,40,11
17/18,Atalanta,Away,Away_Corners,7,6,6,27,119
17/18,Atalanta,Away,Away_Fouls,7,6,6,27,262
17/18,Atalanta,Away,Away_Red,7,6,6,27,2
17/18,Atalanta,Away,Away_Shot_Acc,7,6,6,27,7.17
17/18,Atalanta,Away,Away_Shots,7,6,6,27,271
17/18,Atalanta,Away,Away_Shots_on_Target,7,6,6,27,105
17/18,Atalanta,Away,Away_Yellow,7,6,6,27,37
17/18,Atalanta,Away,FT_Away_Goals,7,6,6,27,27
17/18,Atalanta,Away,HT_Away_Goals,7,6,6,27,12
17/18,Atalanta,Home,FT_Home_Goals,9,6,4,33,30
17/18,Atalanta,Home,Home_Corners,9,6,4,33,110
17/18,Atalanta,Home,Home_Fouls,9,6,4,33,229
17/18,Atalanta,Home,Home_Red,9,6,4,33,2
17/18,Atalanta,Home,Home_Shot_Acc,9,6,4,33,6.2700000000000005
17/18,Atalanta,Home,Home_Shots,9,6,4,33,302
17/18,Atalanta,Home,Home_Shots_on_Target,9,6,4,33,92
17/18,Atalanta,Home,Home_Yellow,9,6,4,33,30
17/18,Atalanta,Home,HT_Home_Goals,9,6,4,33,11
18/19,Atalanta,Away,Away_Corners,10,4,5,34,103
18/19,Atalanta,Away,Away_Fouls,10,4,5,34,216
18/19,Atalanta,Away,Away_Red,10,4,5,34,3
18/19,Atalanta,Away,Away_Shot_Acc,10,4,5,34,10.11
18/19,Atalanta,Away,Away_Shots,10,4,5,34,225
18/19,Atalanta,Away,Away_Shots_on_Target,10,4,5,34,121
18/19,Atalanta,Away,Away_Yellow,10,4,5,34,33
18/19,Atalanta,Away,FT_Away_Goals,10,4,5,34,41
18/19,Atalanta,Away,HT_Away_Goals,10,4,5,34,15
18/19,Atalanta,Home,FT_Home_Goals,10,5,4,35,36
18/19,Atalanta,Home,Home_Corners,10,5,4,35,139
18/19,Atalanta,Home,Home_Fouls,10,5,4,35,213
18/19,Atalanta,Home,Home_Red,10,5,4,35,0
18/19,Atalanta,Home,Home_Shot_Acc,10,5,4,35,9.89
18/19,Atalanta,Home,Home_Shots,10,5,4,35,250
18/19,Atalanta,Home,Home_Shots_on_Target,10,5,4,35,133
18/19,Atalanta,Home,Home_Yellow,10,5,4,35,28
18/19,Atalanta,Home,HT_Home_Goals,10,5,4,35,13
09/10,Cagliari,Away,Away_Corners,4,4,11,16,51
09/10,Cagliari,Away,Away_Fouls,4,4,11,16,332
09/10,Cagliari,Away,Away_Red,4,4,11,16,5
09/10,Cagliari,Away,Away_Shot_Acc,4,4,11,16,5.53
09/10,Cagliari,Away,Away_Shots,4,4,11,16,194
09/10,Cagliari,Away,Away_Shots_on_Target,4,4,11,16,62
09/10,Cagliari,Away,Away_Yellow,4,4,11,16,46
09/10,Cagliari,Away,FT_Away_Goals,4,4,11,16,19
09/10,Cagliari,Away,HT_Away_Goals,4,4,11,16,8
09/10,Cagliari,Home,FT_Home_Goals,7,7,5,28,37
09/10,Cagliari,Home,Home_Corners,7,7,5,28,91
09/10,Cagliari,Home,Home_Fouls,7,7,5,28,312
09/10,Cagliari,Home,Home_Red,7,7,5,28,2
09/10,Cagliari,Home,Home_Shot_Acc,7,7,5,28,7.72
09/10,Cagliari,Home,Home_Shots,7,7,5,28,218
09/10,Cagliari,Home,Home_Shots_on_Target,7,7,5,28,86
09/10,Cagliari,Home,Home_Yellow,7,7,5,28,35
09/10,Cagliari,Home,HT_Home_Goals,7,7,5,28,17
10/11,Cagliari,Away,Away_Corners,4,6,9,18,81
10/11,Cagliari,Away,Away_Fouls,4,6,9,18,323
10/11,Cagliari,Away,Away_Red,4,6,9,18,0
10/11,Cagliari,Away,Away_Shot_Acc,4,6,9,18,5.57
10/11,Cagliari,Away,Away_Shots,4,6,9,18,234
10/11,Cagliari,Away,Away_Shots_on_Target,4,6,9,18,67
10/11,Cagliari,Away,Away_Yellow,4,6,9,18,39
10/11,Cagliari,Away,FT_Away_Goals,4,6,9,18,17
10/11,Cagliari,Away,HT_Away_Goals,4,6,9,18,8
10/11,Cagliari,Home,FT_Home_Goals,8,3,8,27,27
10/11,Cagliari,Home,Home_Corners,8,3,8,27,99
10/11,Cagliari,Home,Home_Fouls,8,3,8,27,306
10/11,Cagliari,Home,Home_Red,8,3,8,27,0
10/11,Cagliari,Home,Home_Shot_Acc,8,3,8,27,6.21
10/11,Cagliari,Home,Home_Shots,8,3,8,27,253
10/11,Cagliari,Home,Home_Shots_on_Target,8,3,8,27,80
10/11,Cagliari,Home,Home_Yellow,8,3,8,27,36
10/11,Cagliari,Home,HT_Home_Goals,8,3,8,27,16
11/12,Cagliari,Away,Away_Corners,3,5,11,14,103
11/12,Cagliari,Away,Away_Fouls,3,5,11,14,315
11/12,Cagliari,Away,Away_Red,3,5,11,14,0
11/12,Cagliari,Away,Away_Shot_Acc,3,5,11,14,6.05
11/12,Cagliari,Away,Away_Shots,3,5,11,14,192
11/12,Cagliari,Away,Away_Shots_on_Target,3,5,11,14,55
11/12,Cagliari,Away,Away_Yellow,3,5,11,14,41
11/12,Cagliari,Away,FT_Away_Goals,3,5,11,14,14
11/12,Cagliari,Away,HT_Away_Goals,3,5,11,14,5
11/12,Cagliari,Home,FT_Home_Goals,7,8,4,29,23
11/12,Cagliari,Home,Home_Corners,7,8,4,29,115
11/12,Cagliari,Home,Home_Fouls,7,8,4,29,298
11/12,Cagliari,Home,Home_Red,7,8,4,29,2
11/12,Cagliari,Home,Home_Shot_Acc,7,8,4,29,5.57
11/12,Cagliari,Home,Home_Shots,7,8,4,29,283
11/12,Cagliari,Home,Home_Shots_on_Target,7,8,4,29,87
11/12,Cagliari,Home,Home_Yellow,7,8,4,29,37
11/12,Cagliari,Home,HT_Home_Goals,7,8,4,29,9
12/13,Cagliari,Away,Away_Corners,4,7,8,19,67
12/13,Cagliari,Away,Away_Fouls,4,7,8,19,345
12/13,Cagliari,Away,Away_Red,4,7,8,19,4
12/13,Cagliari,Away,Away_Shot_Acc,4,7,8,19,5.65
12/13,Cagliari,Away,Away_Shots,4,7,8,19,201
12/13,Cagliari,Away,Away_Shots_on_Target,4,7,8,19,57
12/13,Cagliari,Away,Away_Yellow,4,7,8,19,60
12/13,Cagliari,Away,FT_Away_Goals,4,7,8,19,19
